,구분,위치(구역명),운동기구 기종명,운동기구 수량,관리번호,관리기관 
1132,한강공원(뚝섬지구),잠실대교 북쪽,역기(20kg),1,뚝섬-11(잠실대교 북쪽)-15,한강사업본부
1133,한강공원(뚝섬지구),잠실대교 북쪽,역기(15kg),1,뚝섬-11(잠실대교 북쪽)-16,한강사업본부
1134,한강공원(뚝섬지구),축구장,온몸근육풀기,1,뚝섬-12(축구장)-1,한강사업본부
1135,한강공원(뚝섬지구),축구장,공중걷기,1,뚝섬-12(축구장)-2,한강사업본부
1136,한강공원(뚝섬지구),축구장,역기올리기,1,뚝섬-12(축구장)-3,한강사업본부
1137,한강공원(뚝섬지구),축구장,역기내리기,1,뚝섬-12(축구장)-4,한강사업본부
1138,한강공원(뚝섬지구),축구장,체어풀,1,뚝섬-12(축구장)-5,한강사업본부
1139,한강공원(뚝섬지구),축구장,싸이클,1,뚝섬-12(축구장)-6,한강사업본부
1140,한강공원(뚝섬지구),축구장,등허리펴기,1,뚝섬-12(축구장)-7,한강사업본부
1141,한강공원(뚝섬지구),축구장,상체근육풀기,1,뚝섬-12(축구장)-8,한강사업본부
1142,한강공원(뚝섬지구),축구장,등허리지압,1,뚝섬-12(축구장)-9,한강사업본부
1143,한강공원(뚝섬지구),축구장,철봉기구,1,뚝섬-12(축구장)-10,한강사업본부
1144,한강공원(뚝섬지구),축구장,마라톤기구,1,뚝섬-12(축구장)-11,한강사업본부
1145,한강공원(뚝섬지구),축구장,공중회전,1,뚝섬-12(축구장)-12,한강사업본부
1146,한강공원(뚝섬지구),축구장,하체근육풀기,1,뚝섬-12(축구장)-13,한강사업본부
1147,한강공원(뚝섬지구),축구장,평행봉기구,1,뚝섬-12(축구장)-14,한강사업본부
1148,한강공원(뚝섬지구),축구장,윗몸일으켜기,1,뚝섬-12(축구장)-15,한강사업본부
1149,한강공원(뚝섬지구),축구장,등허리운동기구,1,뚝섬-12(축구장)-16,한강사업본부
1150,한강공원(뚝섬지구),축구장,양팔줄당기기,1,뚝섬-12(축구장)-17,한강사업본부
1151,한강공원(뚝섬지구),축구장,허리돌리기,1,뚝섬-12(축구장)-18,한강사업본부
1152,한강공원(뚝섬지구),축구장,레그프레스,1,뚝섬-12(축구장)-19,한강사업본부
1153,한강공원(뚝섬지구),축구장,하체흔들기,1,뚝섬-12(축구장)-20,한강사업본부
1154,한강공원(뚝섬지구),축구장,양팔줄당기기,1,뚝섬-12(축구장)-21,한강사업본부
1155,한강공원(뚝섬지구),축구장,양팔줄당기기,1,뚝섬-12(축구장)-22,한강사업본부
1156,한강공원(뚝섬지구),축구장,등허리지압,1,뚝섬-12(축구장)-23,한강사업본부
1157,한강공원(뚝섬지구),축구장,등허리지압,1,뚝섬-12(축구장)-24,한강사업본부
1158,한강공원(뚝섬지구),축구장,허리돌리기,1,뚝섬-12(축구장)-25,한강사업본부
1159,한강공원(뚝섬지구),축구장,레그프레스,1,뚝섬-12(축구장)-26,한강사업본부
1160,한강공원(뚝섬지구),축구장,거꾸리,1,뚝섬-12(축구장)-27,한강사업본부
1161,한강공원(뚝섬지구),축구장,거꾸리,1,뚝섬-12(축구장)-28,한강사업본부
1162,한강공원(뚝섬지구),축구장,무게조절 역기,1,뚝섬-12(축구장)-29,한강사업본부
1163,한강공원(뚝섬지구),수영장정문,역기올리기,1,뚝섬-13(수영장정문)-1,한강사업본부
1164,한강공원(뚝섬지구),수영장정문,거꾸리,1,뚝섬-13(수영장정문)-2,한강사업본부
1165,한강공원(뚝섬지구),수영장정문,상체근육풀기,1,뚝섬-13(수영장정문)-3,한강사업본부
1166,한강공원(뚝섬지구),수영장정문,체어풀,1,뚝섬-13(수영장정문)-4,한강사업본부
1167,한강공원(뚝섬지구),수영장정문,온몸근육풀기,1,뚝섬-13(수영장정문)-5,한강사업본부
1168,한강공원(뚝섬지구),수영장정문,등허리펴기,1,뚝섬-13(수영장정문)-6,한강사업본부
1169,한강공원(뚝섬지구),수영장정문,레그프레스,1,뚝섬-13(수영장정문)-7,한강사업본부
1170,한강공원(뚝섬지구),수영장정문,마라톤기구,1,뚝섬-13(수영장정문)-8,한강사업본부
1171,한강공원(뚝섬지구),수영장정문,역기내리기,1,뚝섬-13(수영장정문)-9,한강사업본부
1172,한강공원(뚝섬지구),수영장정문,윗몸일으켜기,1,뚝섬-13(수영장정문)-10,한강사업본부
1173,한강공원(뚝섬지구),수영장정문,공중걷기,1,뚝섬-13(수영장정문)-11,한강사업본부
1174,한강공원(뚝섬지구),수영장정문,허리돌리기,1,뚝섬-13(수영장정문)-12,한강사업본부
1175,한강공원(뚝섬지구),수영장정문,하체근육풀기,1,뚝섬-13(수영장정문)-13,한강사업본부
1176,한강공원(뚝섬지구),수영장정문,등허리지압,1,뚝섬-13(수영장정문)-14,한강사업본부
1177,한강공원(뚝섬지구),수영장정문,하체흔들기,1,뚝섬-13(수영장정문)-15,한강사업본부
1178,한강공원(뚝섬지구),수영장정문,철봉기구,1,뚝섬-13(수영장정문)-16,한강사업본부
1179,한강공원(뚝섬지구),벽천마당,윗몸일으켜기,1,뚝섬-14(벽천마당)-1,한강사업본부
1180,한강공원(뚝섬지구),벽천마당,평행봉,1,뚝섬-14(벽천마당)-2,한강사업본부
1181,한강공원(뚝섬지구),벽천마당,다리펴기,1,뚝섬-14(벽천마당)-3,한강사업본부
1182,한강공원(뚝섬지구),벽천마당,철봉,1,뚝섬-14(벽천마당)-4,한강사업본부
1183,한강공원(뚝섬지구),벽천마당,레그프레스,1,뚝섬-14(벽천마당)-5,한강사업본부
1184,한강공원(뚝섬지구),벽천마당,마라톤기구,1,뚝섬-14(벽천마당)-6,한강사업본부
1185,한강공원(뚝섬지구),벽천마당,허리돌리기,1,뚝섬-14(벽천마당)-7,한강사업본부
1186,한강공원(뚝섬지구),벽천마당,하체흔들기,1,뚝섬-14(벽천마당)-8,한강사업본부
1187,한강공원(뚝섬지구),벽천마당,공중걷기,1,뚝섬-14(벽천마당)-9,한강사업본부
1188,한강공원(뚝섬지구),벽천마당,마라톤기구,1,뚝섬-14(벽천마당)-10,한강사업본부
1189,한강공원(뚝섬지구),벽천마당,허리돌리기,1,뚝섬-14(벽천마당)-11,한강사업본부
1190,한강공원(뚝섬지구),벽천마당,허리돌리기,1,뚝섬-14(벽천마당)-12,한강사업본부
1191,한강공원(뚝섬지구),영동대교,윗몸일으켜기,1,뚝섬-15(영동대교)-1,한강사업본부
1192,한강공원(뚝섬지구),영동대교,허리돌리기,1,뚝섬-15(영동대교)-2,한강사업본부
1193,한강공원(뚝섬지구),영동대교,철봉,1,뚝섬-15(영동대교)-3,한강사업본부
1194,한강공원(뚝섬지구),영동대교,역기(10kg),1,뚝섬-15(영동대교)-4,한강사업본부
1195,한강공원(뚝섬지구),영동대교,윗몸일으켜기,1,뚝섬-15(영동대교)-5,한강사업본부
1196,한강공원(뚝섬지구),영동대교,허리돌리기,1,뚝섬-15(영동대교)-6,한강사업본부
1197,한강공원(뚝섬지구),영동대교,역기(15kg),1,뚝섬-15(영동대교)-7,한강사업본부
1198,한강공원(뚝섬지구),영동대교,레그프레스,1,뚝섬-15(영동대교)-8,한강사업본부
1199,한강공원(뚝섬지구),영동대교,마라톤기구,1,뚝섬-15(영동대교)-9,한강사업본부
1200,한강공원(뚝섬지구),영동대교,공중걷기,1,뚝섬-15(영동대교)-10,한강사업본부
1201,한강공원(뚝섬지구),영동대교,역기올리기,1,뚝섬-15(영동대교)-11,한강사업본부
1202,한강공원(뚝섬지구),영동대교,상체근육풀기,1,뚝섬-15(영동대교)-12,한강사업본부
1203,한강공원(뚝섬지구),영동대교,역기내리기,1,뚝섬-15(영동대교)-13,한강사업본부
1204,한강공원(뚝섬지구),영동대교,온몸근육풀기,1,뚝섬-15(영동대교)-14,한강사업본부
1205,한강공원(뚝섬지구),영동대교,거꾸리,1,뚝섬-15(영동대교)-15,한강사업본부
1206,한강공원(뚝섬지구),영동대교,거꾸리,1,뚝섬-15(영동대교)-16,한강사업본부
1207,한강공원(뚝섬지구),영동대교,싸이클,1,뚝섬-15(영동대교)-17,한강사업본부
1208,한강공원(뚝섬지구),영동대교,레그익스텐션,1,뚝섬-15(영동대교)-18,한강사업본부
1209,한강공원(뚝섬지구),성덕정나들목,체어풀,1,뚝섬-16(성덕정나들목)-1,한강사업본부
1210,한강공원(뚝섬지구),성덕정나들목,하체흔들기,1,뚝섬-16(성덕정나들목)-2,한강사업본부
1211,한강공원(뚝섬지구),성덕정나들목,공중걷기,1,뚝섬-16(성덕정나들목)-3,한강사업본부
1212,한강공원(뚝섬지구),성덕정나들목,등허리운동기구,1,뚝섬-16(성덕정나들목)-4,한강사업본부
1213,한강공원(뚝섬지구),성덕정나들목,윗몸일으켜기,1,뚝섬-16(성덕정나들목)-5,한강사업본부
1214,한강공원(뚝섬지구),성덕정나들목,상체근육풀기,1,뚝섬-16(성덕정나들목)-6,한강사업본부
1215,한강공원(뚝섬지구),성덕정나들목,윗몸일으켜기,1,뚝섬-16(성덕정나들목)-7,한강사업본부
1216,한강공원(뚝섬지구),성덕정나들목,역기(10kg),1,뚝섬-16(성덕정나들목)-8,한강사업본부
1217,한강공원(뚝섬지구),성덕정나들목,거꾸리,1,뚝섬-16(성덕정나들목)-9,한강사업본부
1218,한강공원(뚝섬지구),성덕정나들목,허리돌리기,1,뚝섬-16(성덕정나들목)-10,한강사업본부
1219,한강공원(뚝섬지구),성덕정나들목,허리돌리기,1,뚝섬-16(성덕정나들목)-11,한강사업본부
1220,한강공원(뚝섬지구),성덕정나들목,평행봉,1,뚝섬-16(성덕정나들목)-12,한강사업본부
1221,한강공원(뚝섬지구),성덕정나들목,평행봉,1,뚝섬-16(성덕정나들목)-13,한강사업본부
1222,한강공원(뚝섬지구),성덕정나들목,철봉,1,뚝섬-16(성덕정나들목)-14,한강사업본부
1223,한강공원(뚝섬지구),성덕정나들목,철봉,1,뚝섬-16(성덕정나들목)-15,한강사업본부
1224,한강공원(뚝섬지구),성덕정나들목,공중걷기,1,뚝섬-16(성덕정나들목)-16,한강사업본부
1225,한강공원(뚝섬지구),성덕정나들목,역기올리기,1,뚝섬-16(성덕정나들목)-17,한강사업본부
1226,한강공원(뚝섬지구),성덕정나들목,온몸근육풀기,1,뚝섬-16(성덕정나들목)-18,한강사업본부
1227,한강공원(뚝섬지구),성덕정나들목,마라톤운동,1,뚝섬-16(성덕정나들목)-19,한강사업본부
1228,한강공원(뚝섬지구),성덕정나들목,싸이클,1,뚝섬-16(성덕정나들목)-20,한강사업본부
1229,한강공원(뚝섬지구),두모교,윗몸일으켜기,1,뚝섬-17(두모교)-1,한강사업본부
1230,한강공원(뚝섬지구),두모교,근육풀기,1,뚝섬-17(두모교)-2,한강사업본부
1231,한강공원(뚝섬지구),음악분수,자전거,1,뚝섬-18(음악분수)-1,한강사업본부
1232,한강공원(뚝섬지구),음악분수,자전거,1,뚝섬-18(음악분수)-2,한강사업본부
1233,한강공원(뚝섬지구),음악분수,근육풀기,1,뚝섬-18(음악분수)-3,한강사업본부
1234,한강공원(뚝섬지구),음악분수,파도타기,1,뚝섬-18(음악분수)-4,한강사업본부
1235,한강공원(뚝섬지구),음악분수,허리돌리기,1,뚝섬-18(음악분수)-5,한강사업본부
1236,한강공원(뚝섬지구),음악분수,파도타기,1,뚝섬-18(음악분수)-6,한강사업본부
1237,한강공원(뚝섬지구),음악분수,자전거,1,뚝섬-18(음악분수)-7,한강사업본부
1238,한강공원(뚝섬지구),음악분수,줄당기기기,1,뚝섬-18(음악분수)-8,한강사업본부
1239,한강공원(뚝섬지구),음악분수,자전거,1,뚝섬-18(음악분수)-9,한강사업본부
1240,한강공원(뚝섬지구),음악분수,자전거,1,뚝섬-18(음악분수)-10,한강사업본부
1241,한강공원(잠원지구),꿀벌숲,역기(10kg),1,잠원-1(꿀벌숲)-1,한강사업본부
1242,한강공원(잠원지구),꿀벌숲,철봉,1,잠원-1(꿀벌숲)-2,한강사업본부
1243,한강공원(잠원지구),꿀벌숲,평행봉,1,잠원-1(꿀벌숲)-3,한강사업본부
1244,한강공원(잠원지구),꿀벌숲,허리돌리기,1,잠원-1(꿀벌숲)-4,한강사업본부
1245,한강공원(잠원지구),꿀벌숲,하체흔들기,1,잠원-1(꿀벌숲)-5,한강사업본부
1246,한강공원(잠원지구),꿀벌숲,하체근육풀기,1,잠원-1(꿀벌숲)-6,한강사업본부
1247,한강공원(잠원지구),신사나들목,윗몸일으켜기,1,잠원-2(신사나들목)-1,한강사업본부
1248,한강공원(잠원지구),신사나들목,역기내리기,1,잠원-2(신사나들목)-2,한강사업본부
1249,한강공원(잠원지구),신사나들목,등허리펴기,1,잠원-2(신사나들목)-3,한강사업본부
1250,한강공원(잠원지구),신사나들목,체어풀,1,잠원-2(신사나들목)-4,한강사업본부
1251,한강공원(잠원지구),미성아파트,역기내리기,1,잠원-3(미성아파트)-1,한강사업본부
1252,한강공원(잠원지구),미성아파트,허리돌리기,1,잠원-3(미성아파트)-2,한강사업본부
1253,한강공원(잠원지구),미성아파트,온몸근육풀기,1,잠원-3(미성아파트)-3,한강사업본부
1254,한강공원(잠원지구),미성아파트,역기(5kg),1,잠원-3(미성아파트)-4,한강사업본부
1255,한강공원(잠원지구),미성아파트,철봉,1,잠원-3(미성아파트)-5,한강사업본부
1256,한강공원(잠원지구),미성아파트,상체근육풀기,1,잠원-3(미성아파트)-6,한강사업본부
1257,한강공원(잠원지구),미성아파트,등허리펴기,1,잠원-3(미성아파트)-7,한강사업본부
1258,한강공원(잠원지구),미성아파트,하체근육풀기,1,잠원-3(미성아파트)-8,한강사업본부
1259,한강공원(잠원지구),미성아파트,레그프레스,1,잠원-3(미성아파트)-9,한강사업본부
1260,한강공원(잠원지구),한남대교,역기(10kg),1,잠원-4(한남대교)-1,한강사업본부
1261,한강공원(잠원지구),한남대교,역기(15kg),1,잠원-4(한남대교)-2,한강사업본부
1262,한강공원(잠원지구),한남대교,역기(20kg),1,잠원-4(한남대교)-3,한강사업본부
1263,한강공원(잠원지구),한남대교,평행봉,1,잠원-4(한남대교)-4,한강사업본부
1264,한강공원(잠원지구),한남대교,평행봉,1,잠원-4(한남대교)-5,한강사업본부
